time_utc,CallSign,ShipName,Type,ImoNumber,MMSI,latitude,longitude,Destination,FixType,Dimension A,Dimension B,Dimension C,Dimension D,MaximumStaticDraught,MessageID
2023-12-09 08:53:20.599822316 +0000 UTC,CRXN,EDT AUGUSTA,52,9448190,255977000,34.64531833333333,33.009706666666666,CYLMS,1,0,0,0,0,5,5
2023-12-09 08:53:32.56357918 +0000 UTC,9HA5678,LE VERSEAU,37,8356833,256060000,34.66544333333333,33.04199833333333,LIMASSOL,15,20,20,5,5,2.6,5
2023-12-09 08:53:35.247384811 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.824216666666665,34.645205000000004,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 08:53:40.750428973 +0000 UTC,C6DK8,IRINI,80,9427457,311000706,34.70272,33.35773666666667,"VASILIKO,CYPRUS     ",1,85,27,10,8,7.1,5
2023-12-09 08:53:51.730683514 +0000 UTC,IBRV,SEMINOLE,90,7645550,247274900,34.66995,33.058548333333334,CYLMS,1,28,107,15,15,4.5,5
2023-12-09 08:53:54.054245903 +0000 UTC,5BLV2,EDT ZENON,52,9315977,212541000,34.64539333333333,33.00971666666667,LIMASSOL,1,7,21,2,7,2.4,5
2023-12-09 08:54:05.375596044 +0000 UTC,5BFB3,EDT LEON,91,9575400,209343000,34.645118333333336,33.00904666666666,LIMASSOL,0,18,32,5,5,2.4,5
2023-12-09 08:54:11.251451077 +0000 UTC,PILOTB2,PILOT B 2,50,0,428009070,31.830761666666668,34.64166,ASHDOD,1,12,4,2,3,2,5
2023-12-09 08:54:15.839494475 +0000 UTC,3E5051,BEOL,37,1010375,352002749,34.645795,33.007635,LIMASSOL,1,29,31,6,4,3.5,5
2023-12-09 08:54:15.840291824 +0000 UTC,V7JU2,MILA,70,9316220,538002973,31.826516666666667,34.64175,IL ASH,1,162,28,20,12,12.9,5
2023-12-09 08:54:15.88253276 +0000 UTC,TBA3609,SEA STAR LINDOS,60,8911360,511100460,36.62298333333333,29.10503333333333,RH0DES,1,30,8,5,4,1.6,5
2023-12-09 08:54:23.720160972 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.845621666666666,34.61775333333333,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 08:54:24.41071022 +0000 UTC,9HA5679,EXINITY,37,0,256081000,34.66536166666666,33.041788333333336,LIMASSOL MARINA,15,10,30,6,3,2.1,5
2023-12-09 08:54:25.909809576 +0000 UTC,9HA4821,SEVANNA,37,0,248823000,34.66524833333334,33.041336666666666,LIMASSOL CYPRUS,1,26,16,2,6,2.5,5
2023-12-09 08:54:36.551075168 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.847808333333333,34.581761666666665,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 08:54:36.822725332 +0000 UTC,P3ES7,EDT ARGONAUT,52,7810131,212230000,34.644999999999996,33.009863333333335,LIMASSOL,1,9,33,6,3,3.7,5
2023-12-09 08:54:54.656659066 +0000 UTC,5LFF6,KRITI CAPTAIN,80,9335147,636021691,34.687916666666666,33.34733666666667,CY VAS FOR ORDER,1,150,34,12,15,10.2,5
2023-12-09 08:54:55.850654579 +0000 UTC,P3CQ9,PETSAS I,0,0,209352000,34.66446666666666,33.02970333333334,,15,0,0,0,0,0,5
2023-12-09 08:55:07.662264005 +0000 UTC,5BER6,P&O KALYPSO,52,9965239,209166000,34.65501833333334,33.021296666666665,LIMASSOL,1,11,11,5,6,5,5
2023-12-09 08:55:09.375663407 +0000 UTC,V7A4317,ENERGEAN STAR,70,9677935,538009102,34.67154666666667,33.07659666666667,LIMASSOL,1,14,74,9,10,5.3,5
2023-12-09 08:55:09.664500417 +0000 UTC,D5TK5,CHEM LITHIUM,80,9815252,636019201,27.490166666666667,34.952999999999996,FOR ORDERS,1,130,17,12,12,7.9,5
2023-12-09 08:55:15.270982152 +0000 UTC,5BHA4,LEDRA PRIDE,52,8028503,210588000,34.64510666666667,33.01776666666667,CYLIM,1,10,32,3,7,5.5,5
2023-12-09 08:55:22.762882976 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.644861666666664,29.109426666666664,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 08:55:25.512566372 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821893333333332,34.63659333333333,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 08:55:26.845514377 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 08:55:31.38461697 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.622724999999996,29.105126666666667,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 08:55:43.716842252 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.827541666666665,34.64456666666667,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 08:55:44.657038388 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.645133333333334,33.0143,LIMASSOL,1,12,124,13,23,4.1,5
2023-12-09 08:55:46.503425399 +0000 UTC,A8XI6,AEGEAS,89,9315800,636014902,34.696481666666664,33.361065,GRAGT>CYVAS,1,150,32,10,17,7.8,5
2023-12-09 08:55:47.472177103 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.820416666666667,34.57346666666667,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 08:55:53.737287526 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829056666666666,34.643905000000004,ILASH,1,80,20,10,7,7,5
2023-12-09 08:55:58.045663701 +0000 UTC,P3XJ8,ISLAND TRADER,80,8727836,210282000,34.678781666666666,33.06872,LIMASSOL,1,74,23,8,5,5,5
2023-12-09 08:56:01.197463251 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.472613333333335,34.88375,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 08:56:02.843976316 +0000 UTC,TJM4G3,CORAL C,70,8911413,613226010,31.825685,34.64445333333333,IL ASH,15,0,0,0,0,4,5
2023-12-09 08:56:10.013673854 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.647711666666666,33.01324833333334,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 08:56:14.715926505 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.64500833333333,33.00894666666667,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 08:56:19.609679875 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.82855,34.641949999999994,IL ASH,0,90,17,7,9,7.8,5
2023-12-09 08:56:27.007874218 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.62234333333333,29.105263333333333,RODOS,1,14,10,4,4,0,5
2023-12-09 08:56:38.406404056 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.64521333333333,33.009161666666664,CY LMS,1,13,19,6,6,5,5
2023-12-09 08:56:39.920895899 +0000 UTC,LFXV,ISLAND VICTORY,52,9745615,257073920,34.64624833333333,33.02187833333333,LIMASSOL,1,44,80,11,14,8.1,5
2023-12-09 08:56:40.657679704 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822400000000002,34.63648333333333,ILASH,1,15,100,8,8,7.4,5
2023-12-09 08:56:47.059529913 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.827875,34.646925,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 08:56:49.398186126 +0000 UTC,DRAD,UN WARSHIP F222,35,0,211920000,34.6132,33.099666666666664,-,6,54,96,9,10,6.2,5
2023-12-09 08:56:59.340063451 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 08:57:06.086451758 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.827008333333332,34.645965000000004,IL/ASH,15,118,12,7,13,9,5
2023-12-09 08:57:15.203374043 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 08:57:23.406735905 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827198333333335,34.647598333333335,ASHDOD,1,43,10,6,4,3,5
2023-12-09 08:57:28.657198278 +0000 UTC,SVSV7,CHRISTOS LV,52,9371464,241776000,34.66892666666667,33.05177166666667,CYLMS,1,56,0,8,8,4.6,5
2023-12-09 08:57:28.826323661 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.66677833333333,33.078178333333334,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
2023-12-09 08:57:35.849475423 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820933333333336,34.64257833333333,ILASH,1,149,28,20,8,5.8,5
2023-12-09 08:57:36.517192131 +0000 UTC,XCAN5,ADMIRAL,31,9421582,345050010,34.67359166666667,33.06635833333333,,1,8,30,6,4,0,5
2023-12-09 08:57:42.011176497 +0000 UTC,TCA3829,KIYEM 5,51,0,271044343,36.624768333333336,29.10371,FETHIYE,1,11,12,3,3,2.2,5
2023-12-09 08:57:54.024064117 +0000 UTC,YJTK3,DEMAREST TIDE,90,9608740,577171000,34.65519333333334,33.019415,LIMASSOL,1,24,64,9,10,5,5
2023-12-09 08:58:00.225194481 +0000 UTC,4XDA9,HADERA,52,9891725,428000407,32.47269333333333,34.883226666666665,HADERA PORT,1,8,23,8,8,4.8,5
2023-12-09 08:58:07.561944631 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.828506666666666,34.645451666666666,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 08:58:11.574463765 +0000 UTC,V7NL5,NOR NAOMI,92,9689251,538007432,34.64842833333333,33.016065,LIMASSOL,1,19,67,4,16,5.6,5
2023-12-09 08:58:23.197729407 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822619999999997,34.642338333333335,ILASH,1,117,12,11,10,6.5,5
2023-12-09 08:58:59.566172874 +0000 UTC,4XFY,KESARIA,52,9667916,428045000,32.47273833333333,34.88288166666667,HADERA PORT,1,10,22,3,9,4.2,5
2023-12-09 08:59:03.566043284 +0000 UTC,TCA7904,MEDKON MIRA,70,9152911,271052043,34.56959833333334,32.609276666666666,LBBEY,1,145,18,16,6,7.9,5
2023-12-09 08:59:04.437431221 +0000 UTC,T8A3659,BAR DIVE 1,0,9258181,511100504,34.645345,33.010385,LIMASSOL CYPRUS,1,9,13,5,2,2.5,5
2023-12-09 08:59:09.220527375 +0000 UTC,9LU2406,URANUS L,79,8129254,667001603,32.90227,34.849905,IL HFA,1,68,15,15,13,5,5
2023-12-09 08:59:12.954501708 +0000 UTC,ZGQN,SUN,90,9232694,319234300,34.647405000000006,33.02325333333333,LIMASSOL,1,24,74,4,14,4.2,5
2023-12-09 08:59:19.030924846 +0000 UTC,CRXN,EDT AUGUSTA,52,9448190,255977000,34.645311666666665,33.00969666666666,CYLMS,1,0,0,0,0,5,5
2023-12-09 08:59:19.201757714 +0000 UTC,P3MJ8,SKY,59,9130755,212858000,34.64611,33.00790166666666,CY LMS,1,16,74,11,11,4.1,5
2023-12-09 08:59:30.605361349 +0000 UTC,9HA5678,LE VERSEAU,37,8356833,256060000,34.66541666666667,33.04201166666667,LIMASSOL,15,20,20,5,5,2.6,5
2023-12-09 08:59:35.293142826 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.824283333333334,34.64525833333333,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 08:59:52.015840781 +0000 UTC,IBRV,SEMINOLE,90,7645550,247274900,34.66995,33.058548333333334,CYLMS,1,28,107,15,15,4.5,5
2023-12-09 08:59:54.736836739 +0000 UTC,5BLV2,EDT ZENON,52,9315977,212541000,34.645403333333334,33.00971333333333,LIMASSOL,1,7,21,2,7,2.4,5
2023-12-09 09:00:07.757217884 +0000 UTC,5BFB3,EDT LEON,91,9575400,209343000,34.64510166666666,33.00904833333333,LIMASSOL,0,18,32,5,5,2.4,5
2023-12-09 09:00:09.727018897 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.82855,34.641949999999994,IL ASH,1,90,17,7,9,7.8,5
2023-12-09 09:00:15.680049716 +0000 UTC,3E5051,BEOL,37,1010375,352002749,34.645783333333334,33.007635,LIMASSOL,1,29,31,6,4,3.5,5
2023-12-09 09:00:24.216491865 +0000 UTC,9HA5679,EXINITY,37,0,256081000,34.665366666666664,33.04176666666667,LIMASSOL MARINA,15,10,30,6,3,2.1,5
2023-12-09 09:00:24.388447137 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.845646666666667,34.617755,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 09:00:25.482653291 +0000 UTC,9HA4821,SEVANNA,37,0,248823000,34.66524833333334,33.041338333333336,LIMASSOL CYPRUS,1,26,16,2,6,2.5,5
2023-12-09 09:00:36.949225874 +0000 UTC,P3ES7,EDT ARGONAUT,52,0,212230000,34.644935000000004,33.009834999999995,LIMASSOL,0,9,33,6,3,3,5
2023-12-09 09:00:37.444622895 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.84794,34.58159166666667,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 09:00:54.63159241 +0000 UTC,P3CQ9,PETSAS I,0,0,209352000,34.664480000000005,33.029691666666665,,15,0,0,0,0,0,5
2023-12-09 09:00:54.969863245 +0000 UTC,5LFF6,KRITI CAPTAIN,80,0,636021691,34.687866666666665,33.347366666666666,CY VAS FOR ORDER,0,150,34,12,15,10,5
2023-12-09 09:00:55.642140826 +0000 UTC,ZCXB5,TAMTEEN,0,0,319287000,34.66670166666667,33.040175,LIMASSOL,0,19,36,5,5,3,5
2023-12-09 09:01:06.492742851 +0000 UTC,5BER6,P&O KALYPSO,52,9965239,209166000,34.65501166666666,33.021295,LIMASSOL,1,11,11,5,6,5,5
2023-12-09 09:01:07.585738925 +0000 UTC,9HA4919,DELTA SEA,80,0,215013000,34.70418166666666,33.34719,VASILIKO,0,79,21,3,15,6,5
2023-12-09 09:01:08.781399179 +0000 UTC,D5TK5,CHEM LITHIUM,80,9815252,636019201,27.490166666666667,34.952999999999996,FOR ORDERS,1,130,17,12,12,7.9,5
2023-12-09 09:01:08.781652394 +0000 UTC,V7A4317,ENERGEAN STAR,70,9677935,538009102,34.671105,33.07671666666667,LIMASSOL,1,14,74,9,10,5.3,5
2023-12-09 09:01:15.20480237 +0000 UTC,5BHA4,LEDRA PRIDE,52,0,210588000,34.645086666666664,33.01777333333333,CYLIM,0,10,32,3,7,5,5
2023-12-09 09:01:15.577366107 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.828599999999998,34.64196666666667,IL ASH,0,90,17,7,9,7.8,5
2023-12-09 09:01:22.583092769 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.64483833333334,29.10945333333333,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 09:01:25.477396367 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821821666666665,34.63659333333333,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 09:01:26.419016741 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 09:01:29.428924956 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.62266666666667,29.105183333333333,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 09:01:30.564941307 +0000 UTC,EAPC,EAPC CONTROL,0,0,428990000,31.642136666666666,34.53113,,1,0,0,0,0,0,5
2023-12-09 09:01:43.776975277 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.827558333333332,34.644575,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 09:01:44.689768108 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.64506666666667,33.014266666666664,LIMASSOL,1,12,124,13,23,4.1,5
2023-12-09 09:01:47.106060074 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.820378333333334,34.57347666666667,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 09:01:53.710403184 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829066666666666,34.643908333333336,ILASH,1,80,20,10,7,7,5
2023-12-09 09:02:01.789972828 +0000 UTC,A6E2522,ROAMING V,0,0,470763000,34.6666,33.04286333333333,,0,6,20,3,3,0,5
2023-12-09 09:02:01.790633168 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.472613333333335,34.88375,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 09:02:02.968929962 +0000 UTC,TJM4G3,CORAL C,70,8911413,613226010,31.825685,34.64445333333333,IL ASH,15,0,0,0,0,4,5
2023-12-09 09:02:10.472007134 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.64756833333333,33.01325666666666,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 09:02:15.845058437 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.64501333333333,33.00893,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 09:02:24.82925116 +0000 UTC,S9A11,MORNES,70,0,668116210,34.71846,33.31764,IL ASH> CY VAS,0,102,14,5,11,5,5
2023-12-09 09:02:25.576065897 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.62233833333333,29.10526666666667,RODOS,1,14,10,4,4,0,5
2023-12-09 09:02:38.532927519 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.645226666666666,33.00915666666667,CY LMS,1,13,19,6,6,5,5
2023-12-09 09:02:38.728470805 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822383333333335,34.63648333333333,ILASH,1,15,100,8,8,7.4,5
2023-12-09 09:02:40.65150546 +0000 UTC,LFXV,ISLAND VICTORY,52,9745615,257073920,34.646233333333335,33.02185,LIMASSOL,1,44,80,11,14,8.1,5
2023-12-09 09:02:47.19831772 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.82788833333333,34.646971666666666,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 09:02:50.333845431 +0000 UTC,DRAD,UN WARSHIP F222,35,0,211920000,34.58995,33.13125,-,6,54,96,9,10,6.2,5
2023-12-09 09:03:00.051601751 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 09:03:06.013767634 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.82704,34.645970000000005,IL/ASH,15,118,12,7,13,9,5
2023-12-09 09:03:16.314504204 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 09:03:24.442113556 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827213333333336,34.64760166666667,ASHDOD,1,43,10,6,4,3,5
2023-12-09 09:03:28.890822485 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.66732666666667,33.07808833333333,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
2023-12-09 09:03:29.265093449 +0000 UTC,SVSV7,CHRISTOS LV,52,9371464,241776000,34.66887666666666,33.05186333333333,CYLMS,1,56,0,8,8,4.6,5
2023-12-09 09:03:36.75153791 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820918333333335,34.642565,ILASH,1,149,28,20,8,5.8,5
2023-12-09 09:03:37.475356419 +0000 UTC,5LDK9,EDT ANDROMEDA,52,9260328,636021330,34.64507166666667,33.009859999999996,CY LMS,15,8,33,6,5,4.4,5
2023-12-09 09:03:44.244655487 +0000 UTC,TCA3829,KIYEM 5,51,0,271044343,36.62475666666667,29.103708333333334,FETHIYE,1,11,12,3,3,2.2,5
2023-12-09 09:03:57.56971995 +0000 UTC,YJTK3,DEMAREST TIDE,90,9608740,577171000,34.65518,33.01941166666667,LIMASSOL,1,24,64,9,10,5,5
2023-12-09 09:04:07.836515953 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.82852666666667,34.64549833333333,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 09:04:11.841342886 +0000 UTC,V7NL5,NOR NAOMI,92,9689251,538007432,34.64839,33.016081666666665,LIMASSOL,1,19,67,4,16,5.6,5
2023-12-09 09:04:23.67736923 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822626666666668,34.642338333333335,ILASH,1,117,12,11,10,6.5,5
2023-12-09 09:04:29.267487932 +0000 UTC,TJM0132,ISKENDERUN,69,8009064,613871403,35.125053333333334,33.94694166666667,MAGOSA,1,85,37,11,10,5.1,5
2023-12-09 09:04:46.717970305 +0000 UTC,P3WS9,ISLAND CHALLENGER,80,8711863,210595000,34.64754666666667,33.013245,CY LIM,1,54,23,4,10,4.2,5
2023-12-09 09:05:01.358251407 +0000 UTC,4XFY,KESARIA,52,9667916,428045000,32.47271666666667,34.882885,HADERA PORT,1,10,22,3,9,4.2,5
2023-12-09 09:05:05.787862104 +0000 UTC,TCA7904,MEDKON MIRA,70,9152911,271052043,34.56198166666666,32.637728333333335,LBBEY,1,145,18,16,6,7.9,5
2023-12-09 09:05:09.198815228 +0000 UTC,9LU2406,URANUS L,79,8129254,667001603,32.901035,34.859161666666665,IL HFA,1,68,15,15,13,5,5
2023-12-09 09:05:14.513244165 +0000 UTC,ZGQN,SUN,90,9232694,319234300,34.647439999999996,33.023271666666666,LIMASSOL,1,24,74,4,14,4.2,5
2023-12-09 09:05:19.223849537 +0000 UTC,P3MJ8,SKY,59,9130755,212858000,34.646116666666664,33.00790666666667,CY LMS,1,16,74,11,11,4.1,5
2023-12-09 09:05:19.369528051 +0000 UTC,CRXN,EDT AUGUSTA,52,9448190,255977000,34.645325,33.009681666666665,CYLMS,1,0,0,0,0,5,5
2023-12-09 09:05:31.563092833 +0000 UTC,9HA5678,LE VERSEAU,37,8356833,256060000,34.665438333333334,33.04199833333333,LIMASSOL,15,20,20,5,5,2.6,5
2023-12-09 09:05:35.376941994 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.824276666666666,34.64521166666667,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 09:05:53.933475795 +0000 UTC,5BLV2,EDT ZENON,52,9315977,212541000,34.64538166666667,33.009705000000004,LIMASSOL,1,7,21,2,7,2.4,5
2023-12-09 09:06:08.20608887 +0000 UTC,TBA3609,SEA STAR LINDOS,60,8911360,511100460,36.62298333333333,29.105050000000002,RH0DES,1,30,8,5,4,1.6,5
2023-12-09 09:06:08.634487985 +0000 UTC,5BFB3,EDT LEON,91,9575400,209343000,34.64510333333333,33.00905166666667,LIMASSOL,0,18,32,5,5,2.4,5
2023-12-09 09:06:10.39086132 +0000 UTC,GDSA,NAVAL AUXILIARY A135,34,7822550,233303000,34.652476666666665,33.016780000000004,,1,21,154,24,6,0,5
2023-12-09 09:06:15.649909385 +0000 UTC,3E5051,BEOL,37,1010375,352002749,34.64581833333333,33.00763333333334,LIMASSOL,1,29,31,6,4,3.5,5
2023-12-09 09:06:15.809944905 +0000 UTC,V7JU2,MILA,70,9316220,538002973,31.82656666666667,34.64171666666667,IL ASH,1,162,28,20,12,12.9,5
2023-12-09 09:06:20.375521801 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.828599999999998,34.64196666666667,IL ASH,1,90,17,7,9,7.8,5
2023-12-09 09:06:24.399231937 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.845745,34.61765833333333,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 09:06:24.498718377 +0000 UTC,9HA5679,EXINITY,37,0,256081000,34.665345,33.041775,LIMASSOL MARINA,15,10,30,6,3,2.1,5
2023-12-09 09:06:25.540163886 +0000 UTC,9HA4821,SEVANNA,37,0,248823000,34.66524666666667,33.04134166666667,LIMASSOL CYPRUS,1,26,16,2,6,2.5,5
2023-12-09 09:06:36.672410131 +0000 UTC,P3ES7,EDT ARGONAUT,52,7810131,212230000,34.64496833333333,33.009845,LIMASSOL,1,9,33,6,3,3.7,5
2023-12-09 09:06:37.659729652 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.847655,34.58195333333333,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 09:06:54.016155807 +0000 UTC,P3CQ9,PETSAS I,0,0,209352000,34.664451666666665,33.02969,,15,0,0,0,0,0,5
2023-12-09 09:07:06.56281911 +0000 UTC,5BER6,P&O KALYPSO,52,9965239,209166000,34.65504,33.02130666666667,LIMASSOL,1,11,11,5,6,5,5
2023-12-09 09:07:07.443764563 +0000 UTC,9HA4919,DELTA SEA,80,0,215013000,34.70418166666666,33.34719,VASILIKO,0,79,21,3,15,6,5
2023-12-09 09:07:08.647337674 +0000 UTC,V7A4317,ENERGEAN STAR,70,0,538009102,34.67116,33.07675,LIMASSOL,0,14,74,9,10,5,5
2023-12-09 09:07:14.839927941 +0000 UTC,5BHA4,LEDRA PRIDE,52,8028503,210588000,34.64514333333333,33.017768333333336,CYLIM,1,10,32,3,7,5.5,5
2023-12-09 09:07:22.605792818 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.64479666666667,29.109486666666665,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 09:07:26.783034859 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.62264833333334,29.105158333333335,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 09:07:26.933577699 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 09:07:27.907163257 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821886666666668,34.63663833333333,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 09:07:44.301683133 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.827523333333332,34.644553333333334,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 09:07:44.661975868 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.64508333333333,33.01428333333333,LIMASSOL,0,12,124,13,23,4,5
2023-12-09 09:07:46.449412798 +0000 UTC,A8XI6,AEGEAS,0,0,636014902,34.69735,33.360483333333335,GRAGT>CYVAS,0,150,32,10,17,7,5
2023-12-09 09:07:47.245816214 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.82039166666667,34.57352,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 09:07:53.746168948 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829060000000002,34.643895,ILASH,1,80,20,10,7,7,5
2023-12-09 09:07:59.698607743 +0000 UTC,P3XJ8,ISLAND TRADER,80,0,210282000,34.679536666666664,33.070008333333334,LIMASSOL,0,74,23,8,5,5,5
2023-12-09 09:08:00.79271457 +0000 UTC,4XJR,AMATZIA II,52,9279252,428007000,32.82232166666667,35.00727833333334,HAIFA,15,15,15,3,8,0,5
2023-12-09 09:08:02.504533622 +0000 UTC,A6E2522,ROAMING V,37,0,470763000,34.66658333333333,33.042856666666665,,15,6,20,3,3,0,5
2023-12-09 09:08:02.868932549 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.472613333333335,34.88375,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 09:08:03.057045597 +0000 UTC,TJM4G3,CORAL C,70,8911413,613226010,31.825483333333334,34.64458,IL ASH,15,0,0,0,0,4,5
